"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-06-28","3.80",,"0.00","0.0","0.0","62","77","46","  100","  130","12.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-06-29","6.26",,"0.00","0.0","0.0","68","82","51","  150","  160","19.9","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-06-30","2.68",,"0.08","0.0","0.0","65","74","51","  150","  140","18.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-01","6.04",,"0.00","0.0","0.0","61","65","53","  340","  330","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-02","3.80",,"0.00","0.0","0.0","60","73","44","   50","   50","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-03","4.92",,"0.00","0.0","0.0","63","78","45","  190","  190","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-04","3.58",,"0.00","0.0","0.0","69","82","54","  150","  320","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-05","4.25",,"0.00","0.0","0.0","65","80","49","  120","  100","14.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-06","9.40",,"0.00","0.0","0.0","73","87","59","  160","  170","21.9","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-07","9.40",,"0.65","0.0","0.0","68","77","52","  350","  330","21.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-08","4.25",,"0.00","0.0","0.0","60","74","47","  100","  110","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-09","2.46",,"0.00","0.0","0.0","62","78","48","   10","  360","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-10","3.36",,"0.00","0.0","0.0","68","86","50","  230","  220","12.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-11","4.25",,"0.00","0.0","0.0","71","88","54","  220","   10","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-12","3.80",,"0.00","0.0","0.0","71","82","57","  110","  160","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-13","6.71",,"0.02","0.0","0.0","72","84","61","  180","  170","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-14","8.95",,"0.81","0.0","0.0","69","77","55","   10","  360","23.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-15","4.70",,"0.00","0.0","0.0","61","71","47","   50","   50","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-16","6.49",,"0.00","0.0","0.0","60","74","42","  130","  130","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-17","7.61",,"0.06","0.0","0.0","67","79","61","  130","  130","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-18","4.92",,"0.00","0.0","0.0","73","89","59","  170","  150","17.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-19","7.38",,"0.00","0.0","0.0","78","83","62","  290","  250","17.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-20","9.17",,"0.08","0.0","0.0","74","89","59","  240","  240","21.0","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-21","8.28",,"0.00","0.0","0.0","67","79","57","  340","  270","17.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-22","5.82",,"0.00","0.0","0.0","66","80","53","  330","  320","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-23","3.58",,"0.00","0.0","0.0","65","81","47","  100","  140","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-24","4.70",,"0.00","0.0","0.0","71","88","55","  130","  270","13.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-25","6.49",,"0.00","0.0","0.0","75","87","60","  330","  360","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-26","3.36",,"0.00","0.0","0.0","74","91","55","  120","  240","12.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-27","3.58",,"0.00","0.0","0.0","76","91","58","  130","  350","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-28","5.37",,"0.00","0.0","0.0","77","92","61","  110","  140","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-29","7.38",,"0.00","0.0","0.0","79","91","63","  250","  250","17.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-30","8.28",,"0.00","0.0","0.0","76","85","56","  270","  250","21.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-07-31","6.93",,"0.03","0.0","0.0","70","84","56","  320","  320","21.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-01","5.14",,"0.00","0.0","0.0","67","82","57","   90","  100","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-02","6.71",,"0.36","0.0","0.0","66","78","59","  330","  320","25.9","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-03","6.26",,"0.00","0.0","0.0","66","75","58","  330","  320","17.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-04","7.16",,"0.05","0.0","0.0","63","76","50","  320","  320","21.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-05","7.38",,"0.00","0.0","0.0","63","76","51","  310","  330","19.9","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-06","4.03",,"0.00","0.0","0.0","63","75","47","  130","  120","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-07","4.70",,"0.00","0.0","0.0","62","76","47","  100","   80","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-08","5.37",,"0.00","0.0","0.0","67","76","56","  120","  110","15.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-09","5.82",,"0.00","0.0","0.0","66","80","52","  130","  120","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-10","3.80",,"0.36","0.0","0.0","66","74","62","  330","  330","16.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-11","10.07",,"0.00","0.0","0.0","67","76","59","  340","  330","19.9","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-12","6.49",,"0.00","0.0","0.0","67","80","56","  350","  350","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-13","7.83",,"0.00","0.0","0.0","72","90","59","  260","  280","18.1","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-14","5.82",,"0.00","0.0","0.0","77","88","66","  140","  140","17.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-15","3.80",,"0.00","0.0","0.0","73","88","58","  140","  140","15.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-16","8.05",,"0.00","0.0","0.0","77","93","62","  210","  210","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-17","7.38",,"0.20","0.0","0.0","79","92","69","  320","  310","18.1","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-18","4.47",,"0.16","0.0","0.0","71","80","67","  110","  110","12.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-19","11.63",,"0.45","0.0","0.0","74","88","69","  220","  180","35.1","47.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-20","9.17",,"0.16","0.0","0.0","69","76","60","  240","  220","21.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-21","6.49",,"0.00","0.0","0.0","65","77","56","  120","  280","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-22","4.92",,"0.00","0.0","0.0","67","83","53","  140","  130","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-23","8.95",,"0.22","0.0","0.0","67","81","56","  130","  200","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-24","9.17",,"0.16","0.0","0.0","61","68","53","  230","  240","19.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-25","6.49",,"0.03","0.0","0.0","56","63","53","  310","  330","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-26","6.71",,"0.00","0.0","0.0","57","62","54","  320","  310","14.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-27","3.80",,"0.00","0.0","0.0","59","66","50","  320","  320","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-28","5.14",,"0.00","0.0","0.0","60","76","45","  200","  210","13.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-29","4.47",,"0.14","0.0","0.0","65","73","56","  190","  170","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-30","2.68",,"0.00","0.0","0.0","65","81","51","  200","  220","13.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-08-31","4.03",,"0.00","0.0","0.0","67","82","58","  100","  100","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-01","4.03",,"0.00","0.0","0.0","70","88","56","  190","  220","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-02","3.36",,"0.05","0.0","0.0","74","90","65","  280","  270","10.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-03","3.80",,"0.37","0.0","0.0","67","71","62","  360","  360","10.1","13.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-04","7.83",,"0.00","0.0","0.0","71","79","67","  130","  120","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-05","3.58",,"0.00","0.0","0.0","73","83","65","  110","  100","10.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-06","6.49",,"0.00","0.0","0.0","75","90","62","  200","  190","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-07","5.82",,"0.00","0.0","0.0","78","84","65","  240","  240","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-08","5.82",,"0.26","0.0","0.0","70","74","64","  200","  200","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-09","4.92",,"0.00","0.0","0.0","68","75","52","  290","  280","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-10","4.70",,"0.00","0.0","0.0","61","68","53","  220","  220","10.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-11","7.61",,"0.00","0.0","0.0","58","65","48","  340","  340","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-12","7.61",,"0.00","0.0","0.0","55","64","47","  360","  360","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-13","6.26",,"0.00","0.0","0.0","55","68","44","  350","  340","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-14","7.38",,"0.00","0.0","0.0","60","78","43","  210","  200","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-15","6.26",,"0.00","0.0","0.0","70","87","51","  220","  210","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-16","7.16",,"0.00","0.0","0.0","72","85","57","  190","  200","21.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-17","8.72",,"0.00","0.0","0.0","70","84","54","  180","  190","23.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-18","5.82",,"0.00","0.0","0.0","70","76","58","  350","  250","15.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-19","9.40",,"0.36","0.0","0.0","61","67","49","  330","  330","21.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-20","3.80",,"0.00","0.0","0.0","57","76","40","  230","  210","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-21","4.70",,"0.00","0.0","0.0","59","73","41","  160","  120","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-22","3.58",,"0.00","0.0","0.0","59","78","41","  200","  210","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-23","1.57",,"0.00","0.0","0.0","61","77","49","   40","   50","8.9","11.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-24","4.03",,"0.00","0.0","0.0","58","71","47","  100","  110","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-25","5.82",,"0.00","0.0","0.0","63","73","50","  130","  110","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-26","5.14",,"0.00","0.0","0.0","60","72","48","  110","  120","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-27","7.61",,"0.00","0.0","0.0","63","78","48","  170","  170","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-28","7.61",,"0.14","0.0","0.0","71","81","62","  220","  220","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-29","7.38",,"0.04","0.0","0.0","61","62","48","  340","  340","21.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-09-30","10.51",,"0.00","0.0","0.0","52","58","40","   30","   30","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-01","10.96",,"0.00","0.0","0.0","48","55","42","   40","   50","23.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-02","12.97",,"0.00","0.0","0.0","50","56","47","   60","   50","21.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-03","14.32",,"0.01","0.0","0.0","50","53","48","   80","   80","23.0","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-04","6.71",,"0.16","0.0","0.0","50","55","47","  100","   90","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-05","3.80",,"0.00","0.0","0.0","52","56","50","   50","   40","8.9","12.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-06","3.13",,"0.01","0.0","0.0","56","68","49","  250","  260","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-07","6.93",,"0.00","0.0","0.0","56","63","38","  360","  330","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-08","4.70",,"0.09","0.0","0.0","45","58","32","  150","  160","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-09","10.51",,"0.01","0.0","0.0","55","60","42","  340","  350","23.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-10","7.16",,"0.00","0.0","0.0","49","64","33","  250","  240","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-11","9.40",,"0.00","0.0","0.0","62","80","52","  240","  240","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-12","9.40",,"0.02","0.0","0.0","65","68","56","  190","  180","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-13","9.17",,"0.31","0.0","0.0","55","57","46","  290","  280","18.1","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-14","6.04",,"0.01","0.0","0.0","48","57","40","  240","  240","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-15","8.50",,"0.13","0.0","0.0","50","63","39","  310","  320","23.9","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-16","9.40",,"0.00","0.0","0.0","43","47","34","  330","  320","23.0","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-17","5.37",,"0.02","0.0","0.0","35","45","29","  340","  320","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-18","4.70",,"0.00","0.0","0.0","35","47","26","   10","   10","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-19","9.62",,"0.01","0.0","0.0","44","68","27","  220","  250","21.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-20","4.47",,"0.02","0.0","0.0","57","63","47","  100","   90","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-21","9.17",,"0.05","0.0","0.0","52","64","47","  310","  310","21.0","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-22","8.72",,"0.00","0.0","0.0","55","58","33","  330","  270","21.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-23","7.38",,"0.00","0.0","0.0","38","50","25","  120","  140","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-24","11.63",,"0.36","0.0","0.0","53","65","47","  310","  310","21.9","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-25","6.04",,"0.00","0.0","0.0","47","55","32","  310","  320","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-26","2.91",,"0.00","0.0","0.0","38","53","25","  110","  110","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-27","7.61",,"0.00","0.0","0.0","43","56","30","  110","  120","21.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-28","13.42",,"0.43","0.0","0.0","51","57","47","  130","  120","25.9","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-29","11.18",,"0.04","0.0","0.0","46","51","38","  240","  240","21.9","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-30","5.82",,"0.00","0.0","0.0","42","50","34","  330","  310","15.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-10-31","8.72",,"0.62","0.0","0.0","43","49","37","  160","  150","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-01","8.28",,"0.04","0.0","0.0","49","54","46","  260","  270","19.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-02","5.14",,"0.00","0.0","0.0","53","64","44","  170","  160","18.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-03","4.70",,"0.00","0.0","0.0","49","63","36","  110",,"12.1",
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-04","5.14",,"0.00","0.0","0.0","53","76","34","  220","  210","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-05","9.62",,"0.00","0.0","0.0","60","73","44","  200","  210","25.1","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-06","10.74",,"0.36","0.0","0.0","57","65","41","  270","  260","25.9","38.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-07","6.71",,"0.11","0.0","0.0","42","48","34","  260","  250","18.1","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-08","6.93",,"0.00","0.0","0.0","40","53","30","  230","  240","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-09","4.03",,"0.00","0.0","0.0","44","57","28","  210","  200","12.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-10","1.12",,"0.00","0.0","0.0","37","51","26","  130","  100","8.1","8.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-11","4.70",,"0.00","0.0","0.0","40","54","26","  130","  130","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-12","12.30",,"0.53","0.0","0.0","48","50","44","  190","  110","25.9","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-13","10.07",,"0.20","0.0","0.0","41","44","33","  320","  260","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-14","7.16",,"0.00","0.0","0.0","37","48","33","  310","  310","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-15","3.80",,"0.00","0.0","0.0","46","60","32","  130","  130","13.0","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-16","6.04",,"0.00","0.0","0.0","39","52","27","  110","  100","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-17","12.97",,"0.00","0.0","0.0","47","54","43","  140","  140","23.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-18","18.34",,"0.08","0.0","0.0","55","62","52","  160","  160","35.1","48.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-19","14.76",,"0.01","0.0","0.0","51","57","34","  220","  210","30.0","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-20","10.74",,"0.00","0.0","0.0","36","38","31","  250","  240","21.9","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-21","5.82",,"0.20","1.2","0.0","31","35","27","  330","  350","17.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-22","6.04",,"0.02","0.1","2.0","28","32","18","  310","  290","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-23","6.04",,"0.01","0.4","2.0","26","33","16","  190","  210","10.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-24","4.25",,"0.00","0.0","0.0","34","41","28","  260","  270","8.9","12.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-25","11.86",,"0.00","0.0","0.0","37","50","26","  170","  180","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-26","9.17",,"0.15","0.0","0.0","50","56","48","  210","  220","17.0","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-27","9.84",,"0.39","0.0","0.0","40","56","27","  330","  360","19.9","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-28","3.80",,"0.00","0.0","0.0","27","35","19","  330","  320","10.1","12.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2015-11-29","2.01",,"0.02","0.0","0.0","25","35","15","   70","   70","8.1","10.1"
