"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-02","0.01","50","60","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-03","0.00","47","53","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-04","0.00","42","56","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-05","0.00","42","54","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-06","0.00","45","55","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-07","0.09","47","55","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-08","0.14","46","48","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-09","0.37","45","52","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-10","0.07","45","56","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-11","0.00","47","59","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-12","0.00","49","65","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-13","0.00","55","66","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-14","0.00","53","67","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-15","0.00","54","68","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-16","0.00","51","63","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-17","0.02","50","57","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-18","0.01","51","58","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-19","0.04","50","59","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-20","0.06","50","63","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-21","0.00","50","63","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-22","0.00","53","64","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-23","0.00","55","63","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-24","0.00","57","65","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-25","0.03","58","67","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-26","0.00","58","65","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-27","0.43","51","63","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-28","0.05","51","60","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-29","0.05","55","64","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-30","0.00","62","71","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-05-31","0.00","59","67","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-01","0.05","56","68","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-02","0.00","59","67","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-03","0.37","53","63","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-04","0.78","51","54","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-05","0.01","50","55","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-06","0.01","50","62","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-07","0.00","50","59","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-08","0.00","53","63","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-09","0.06","52","62","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-10","0.08","53","61","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-11","0.05","53","60","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-12","0.13","51","53","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-13","0.00","50","55","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-14","0.48","51","60","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-15","0.00","52","63","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-16","0.16","54","65","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-17","0.00","56","67","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-18","0.00","56","67","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-19","0.04","56","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-20","0.03","53","63","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-21","0.00","53","65","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-22","0.00","54","64","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-23","0.64","57","64","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-24","0.00","58","66","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-25","0.00","59","66","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-26","0.00","57","65","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-27","0.00","60","68","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-28","0.03","64","75","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-29","0.00","63","72","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-06-30","0.02","60","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-01","0.00","58","67","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-02","0.00","56","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-03","0.00","55","67","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-04","0.00","59","74","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-05","0.01","60","70","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-06","0.04","58","62","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-07","0.00","57","67","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-08","0.04","57","65","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-09","0.00","63","75","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-10","0.19","62","70","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-11","0.00","64","72","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-12","0.00","60","65","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-13","0.00","59","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-14","0.00","57","67","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-15","0.00","62","76","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-16","0.01","65","73","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-17","0.07","61","67","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-18","0.11","61","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-19","0.15","62","72","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-20","0.00","61","67","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-21","0.27","62","71","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-22","0.00","70","80","64"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-23","0.00","66","78","61"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-24","0.00","66","77","61"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-25","0.00","66","75","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-26","0.07","65","74","64"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-27","0.00","60","71","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-28","0.00","59","69","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-29","0.07","60","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-30","0.90","60","66","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-07-31","0.00","60","69","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-01","0.00","60","70","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-02","0.00","61","72","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-03","0.09","62","71","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-04","0.13","63","74","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-05","0.06","61","72","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-06","0.11","60","68","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-07","0.00","61","72","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-08","0.80","59","68","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-09","0.13","62","69","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-10","0.40","62","68","62"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-11","0.00","57","66","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-12","0.13","53","64","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-13","0.08","55","67","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-14","0.01","62","71","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-15","0.15","61","70","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-16","0.14","62","72","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-17","0.00","59","67","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-18","0.12","57","66","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-19","0.00","56","66","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-20","0.09","55","63","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-21","0.16","57","63","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-22","0.00","63","70","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-23","0.00","63","74","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-24","0.00","60","71","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-25","0.00","60","71","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-26","0.00","59","71","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-27","0.00","61","73","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-28","0.00","59","68","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-29","0.00","60","69","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-30","0.09","63","70","61"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-08-31","0.01","58","65","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-01","0.00","54","65","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-02","0.10","56","64","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-03","0.06","61","72","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-04","0.01","54","62","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-05","0.02","54","66","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-06","0.00","56","65","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-07","0.00","54","66","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-08","0.08","57","67","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-09","0.01","55","63","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-10","0.04","53","63","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-11","0.01","61","67","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-12","0.02","59","71","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-13","0.00","53","65","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-14","0.02","56","69","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-15","0.43","56","56","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-16","0.00","53","58","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-17","0.00","50","64","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-18","0.00","53","69","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-19","0.00","55","68","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-20","0.00","58","67","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-21","0.39","61","69","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-22","0.21","60","67","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-23","0.30","56","62","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-24","0.00","60","69","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-25","0.07","59","66","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-26","0.15","56","63","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-27","0.06","55","62","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-28","0.76","56","63","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-29","0.00","54","64","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-09-30","0.97","51","56","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-01","0.18","49","51","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-02","0.00","45","55","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-03","0.25","52","61","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-04","0.03","54","59","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-05","0.54","55","61","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-06","0.22","53","60","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-07","0.02","56","63","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-08","0.00","53","59","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-09","0.02","50","57","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-10","0.11","53","61","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-11","0.00","53","59","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-12","0.27","51","60","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-13","0.25","48","57","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-14","0.08","50","59","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-15","0.11","52","58","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-16","0.02","50","58","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-17","0.04","50","58","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-18","0.04","47","55","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-19","0.04","46","54","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-20","0.00","45","54","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-21","0.00","43","56","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-22","0.00","47","54","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-23","0.00","53","57","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-24","0.04","48","57","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-25","0.39","40","44","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-26","0.01","41","49","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-27","0.00","40","52","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-28","0.00","40","51","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-29","0.00","47","51","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-30","0.00","49","53","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-10-31","0.19","49","56","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-01","0.17","55","57","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-02","0.80","48","51","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-03","0.09","43","47","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-04","0.58","46","50","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-05","0.00","47","51","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-06","0.37","43","50","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-07","0.46","44","47","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-08","0.25","41","49","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-09","0.18","42","48","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-10","0.31","40","46","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-11","0.00","41","46","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-12","0.00","40","48","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-13","0.61","41","46","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-14","0.00","41","44","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-15","0.00","39","47","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-16","0.00","37","39","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-17","0.00","38","46","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-18","0.00","37","50","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-19","0.14","44","52","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-20","0.11","46","51","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-21","0.29","45","46","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-22","0.74","44","49","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-23","0.04","47","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-24","0.41","46","50","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-25","0.34","50","54","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-26","0.14","49","54","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-27","0.00","46","52","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-28","0.03","44","49","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-29","0.02","39","45","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-11-30","0.01","42","47","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-01","0.02","36","43","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-02","0.00","36","43","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-03","0.00","41","47","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-04","0.00","46","50","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-05","0.04","48","54","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-06","0.00","49","51","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-07","0.22","49","55","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-08","0.22","44","48","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-09","0.03","44","56","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-10","0.14","48","58","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-11","0.23","39","42","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-12","0.20","42","47","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-13","0.01","42","46","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-14","0.00","38","42","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-15","0.00","38","42","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-16","0.01","39","42","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-17","0.00","36","47","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-18","0.22","43","54","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-19","0.51","47","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-20","0.00","40","44","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-21","0.00","37","42","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-22","0.01","42","47","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-23","0.10","43","47","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-24","0.00","42","47","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-25","0.04","39","47","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-26","0.03","46","51","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-27","0.00","50","56","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-28","0.00","51","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-29","0.00","52","56","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-30","0.00","47","52","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2019-12-31","0.00","45","49","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-01","0.00","40","51","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-02","0.04","49","53","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-03","0.00","42","45","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-04","0.00","44","49","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-05","0.08","48","53","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-06","0.09","47","54","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-07","0.00","52","58","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-08","0.41","45","47","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-09","0.00","38","42","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-10","0.01","42","55","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-11","0.40","50","56","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-12","0.01","42","47","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-13","0.20","43","50","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-14","0.14","40","43","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-15","0.00","42","50","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-16","0.04","47","54","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-17","0.00","40","43","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-18","0.00","35","42","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-19","0.00","37","45","26"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-20","0.01","41","48","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-21","0.00","45","47","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-22","0.00","47","51","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-23","0.00","44","52","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-24","0.00","43","45","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-25","0.07","45","50","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-26","0.00","44","46","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-27","0.00","40","45","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-28","0.00","37","43","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-29","0.00","42","51","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-30","0.04","49","56","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-01-31","0.00","52","57","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-01","0.11","46","52","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-02","0.08","46","53","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-03","0.03","42","45","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-04","0.00","40","49","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-05","0.00","40","49","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-06","0.00","40","50","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-07","0.03","45","52","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-08","1.30","45","53","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-09","0.36","49","53","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-10","0.10","38","41","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-11","0.19","36","40","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-12","0.07","38","45","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-13","0.00","41","52","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-14","0.06","46","54","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-15","0.65","48","54","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-16","0.13","42","47","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-17","0.26","41","48","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-18","0.11","39","46","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-19","0.32","44","51","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-20","0.03","43","48","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-21","0.22","47","53","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-22","0.37","45","47","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-23","0.67","43","52","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-24","0.03","45","53","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-25","0.10","37","42","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-26","0.00","38","46","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-27","0.08","38","47","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-28","0.10","47","57","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-02-29","0.15","40","44","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-01","0.03","39","44","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-02","0.05","38","47","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-03","0.00","41","49","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-04","0.00","37","48","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-05","0.02","35","47","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-06","0.00","40","52","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-07","0.04","50","57","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-08","0.08","44","52","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-09","0.33","45","54","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-10","0.07","49","54","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-11","0.24","44","53","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-12","0.10","40","49","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-13","0.01","44","53","40"
